Rivet ID,Analysis Name,Experiment Name,Inspire HEP Link,Inspire HEP ID
DELPHI_1999_S3960137,"Measurement of inclusive $\rho^0$, $f_0(980)$, $f_2(1270)$, $K^{*0}_2(1430)$ and $f'_2(1525)$ production in $Z^0$ decays",DELPHI (LEP 1),https://inspirehep.net/literature/482816,482816
DELPHI_2000_I511443,$\tau$ polarization at LEP1,DELPHI (LEP),https://inspirehep.net/literature/511443,511443
DELPHI_2000_I513614,Bottom baryon polarization at LEP1,DELPHI (LEP),https://inspirehep.net/literature/513614,513614
DELPHI_2000_I522656,Events shapes at MZ as function of thrust direction,DELPHI (LEP),https://inspirehep.net/literature/522656,522656
DELPHI_2000_I524694,$\Sigma^-$ and $\Lambda(1520)$ production at the $Z^0$ pole from DELPHI,DELPHI (LEP),https://inspirehep.net/literature/524694,524694
DELPHI_2000_I531568,Rapidity structure of $p\bar{p}$ pairs,DELPHI (LEP),https://inspirehep.net/literature/531568,531568
DELPHI_2000_S4328825,Hadronization properties of $b$ quarks compared to light quarks in $e^+ e^-\to q \bar{q}$ from 183 GeV to 200 GeV,OPAL (LEP 2),https://inspirehep.net/literature/524693,524693
DELPHI_2001_I526164,Charged and Identified particle spectra in $q\bar{q}$ and $WW$ events,DELPHI (LEP),https://inspirehep.net/literature/526164,526164
DELPHI_2002_069_CONF_603,Study of the b-quark fragmentation function at LEP 1,DELPHI (LEP 1),N/A,
DELPHI_2003_I620250,"Measurements of event shapes by DELPHI, above and below $m_Z$",DELPHI (LEP),https://inspirehep.net/literature/620250,620250
DELPHI_2006_I719387,Spectrum for $\Xi^-(\bar{\Xi}^+)$ at LEP1,DELPHI (LEP),https://inspirehep.net/literature/719387,719387
DELPHI_2008_I763352,$\tau$ polarization at LEP II (197 GeV),DELPHI (LEP),https://inspirehep.net/literature/763352,763352
DELPHI_2011_I890503,Study of the b-quark fragmentation function at LEP 1,DELPHI (LEP1),https://inspirehep.net/literature/890503,890503
DESY147_1978_I131524,Measurement of $R$ for energies between 9.41 and 10.63 GeV,DESY147 (DORIS),https://inspirehep.net/literature/131524,131524
DESY147_1980_I153896,Measurement of $R$ between 9.4 and 10.1 GeV,DESY147 (DORIS),https://inspirehep.net/literature/153896,153896
DM1_1978_I134061,Cross section for $e^+e^-\to \pi^+\pi^-$ between 0.483 and 1.096 GeV,DM1 (ACO),https://inspirehep.net/literature/134061,134061
DM1_1979_I132828,Cross section for $e^+e^-\to\pi^+\pi^+\pi^-\pi^+$ between 0.89 and 1.1 GeV,DM1 (ACO),https://inspirehep.net/literature/132828,132828
DM1_1979_I141565,Cross section for $e^+e^-\to p\bar{p}$ between 1.925 and 2.18 GeV,DM1 (DCI),https://inspirehep.net/literature/141565,141565
DM1_1980_I140174,Cross section for $e^+e^-\to\pi^+\pi^-\pi^0$ at energies between 0.75 and 1.1 GeV.,DM1 (ACO),https://inspirehep.net/literature/140174,140174
DM1_1981_I156053,Cross section for $e^+e^-\to K^0_SK^0_L$ between 1.4 and 2.18 GeV,DM1 (DCI),https://inspirehep.net/literature/156053,156053
DM1_1981_I156054,Cross section for $e^+e^-\to K^+K^-$ between 1.4 and 2.6 GeV,DM1 (DCI),https://inspirehep.net/literature/156054,156054
DM1_1981_I166353,Cross section for $e^+e^-\to 3\pi^+3\pi^-$ between 1.4 and 2.11 GeV,DM1 (DCI),https://inspirehep.net/literature/166353,166353
DM1_1981_I166964,Cross section for $e^+e^-\to\omega\pi^+\pi^-$ at energies between 1.4 and 2.2 GeV,DM1 (DCI),https://inspirehep.net/literature/166964,166964
DM1_1982_I168552,Cross section for $e^+e^-\to\pi^+\pi^+\pi^-\pi^+$ between 1.4 and 2.18 GeV,DM1 (DCI),https://inspirehep.net/literature/168552,168552
DM1_1982_I169382,Cross section for $e^+e^-\to K^+K^-\pi^+\pi^-$ between 1.3 and 2.2 GeV,DM1 (DCI),https://inspirehep.net/literature/169382,169382
DM1_1982_I176801,Cross section for  $e^+e^-\to K^0_SK^\pm\pi^\mp$ for energies from 1.4 to 2.1 GeV,DM1 (DCI),https://inspirehep.net/literature/176801,176801
DM2_1983_I190558,Cross section for $e^+e^-\to p\bar{p}$ between 1.975 and 2.250 GeV,DM2 (DCI),https://inspirehep.net/literature/190558,190558
DM2_1988_I262690,Cross section for $e^+e^-\to K^+K^-$ between 1.35 and 2.4 GeV,DM2 (DCI),https://inspirehep.net/literature/262690,262690
DM2_1988_I264144,Cross section for $e^+e^-\to\eta\pi^+\pi^-$ at energies between 1.35 and 2.4 GeV,DM2 (DCI),https://inspirehep.net/literature/264144,264144
DM2_1989_I267118,Cross section for $e^+e^-\to \pi^+\pi^-$ between 1.35 and 2.4 GeV,DM2 (DCI),https://inspirehep.net/literature/267118,267118
DM2_1990_I297706,Cross section for $e^+e^-\to p\bar{p}$ and $\Lambda\bar{\Lambda}$ at 2.4 GeV,DM2 (DCI),https://inspirehep.net/literature/297706,297706
DM2_1991_I318558,Cross section for  $e^+e^-\to$ $K^+K^-\pi^0$ and $K^0_SK^\pm\pi^\mp$ for energies from 1.3 to 2.2 GeV,DM2 (DCI),https://inspirehep.net/literature/318558,318558
DM2_1992_I339265,Cross section for $e^+e^-\to\pi^+\pi^-\pi^0$ and $\omega\pi^+\pi^-$ at energies between 1.35 and 2.4 GeV,DM2 (DCI),https://inspirehep.net/literature/339265,339265
E288_1981_I153009,Measurement of the continuum of dimuons produced in high-energy proton-nucleus collisions,E288 (Fermilab p-N),https://inspirehep.net/literature/153009,153009
E605_1991_I302822,Dimuon production in proton-copper collisions at $\sqrt{s} = 38.8$ GeV,E605 (Fermilab),https://inspirehep.net/literature/302822,302822
E735_1998_S3905616,Charged particle multiplicity in $p\bar{p}$ collisions at $\sqrt{s} = 1.8 \text{TeV}$,E735 (Tevatron),https://inspirehep.net/literature/480349,480349
E756_2000_I530367,Measurement of the asymmetry in $\Xi^-\to\Lambda^0\pi^-$,E756 (),https://inspirehep.net/literature/530367,530367
EHS_1988_I265504,"Charged-particle production in $K^+ p$, $\pi^+ p$ and $pp$ interactions at $250 \text{GeV}/c$",EHS (SPS),https://inspirehep.net/literature/265504,265504
FENICE_1994_I377833,Cross section for $e^+e^-\to p\bar{p}$ between 1.9 and 2.44 GeV,FENICE (ADONE),https://inspirehep.net/literature/377833,377833
FENICE_1996_I426675,Measurement of the hadronic cross section near the $N\bar{N}$ threshold,FENICE (ADONE),https://inspirehep.net/literature/426675,426675
FENICE_1998_I471263,Cross section for $e^+e^-\to n\bar{n}$ between 1.9 and 2.44 GeV,FENICE (ADONE),https://inspirehep.net/literature/471263,471263
FOCUS_2006_I693639,Decay asymmetries in $\Lambda^+_c\to\Lambda^0\pi^+$,FOCUS (),https://inspirehep.net/literature/693639,693639
GAMMAGAMMA_1973_I84794,Measurement of $R$ and the hadronic cross section for energies between 1.35 and 3 GeV,GAMMAGAMMA (ADONE),https://inspirehep.net/literature/84794,84794
GAMMAGAMMA_1975_I100016,Measurement of $R$ and the hadronic cross section for energies between 1.91 and 2.97 GeV,GAMMAGAMMA (ADONE),https://inspirehep.net/literature/100016,100016
GAMMAGAMMA_1979_I133588,Measurement of $R$ and the hadronic cross section for energies between 1.92 and 3.09 GeV,GAMMAGAMMA (ADONE),https://inspirehep.net/literature/133588,133588
GAMMAGAMMA_1979_I141722,Measurement of $R$ and the hadron multiplicity between 1.42 and 3.09 GeV,GAMMAGAMMA (ADONE),https://inspirehep.net/literature/141722,141722
GAMMAGAMMA_1980_I153382,Cross section for $e^+e^-\to\pi^+\pi^+\pi^-\pi^+$ between 1.456 and 2.15 GeV,GAMMAGAMMA (ADONE),https://inspirehep.net/literature/153382,153382
GAMMAGAMMA_1981_I158474,Multi pion cross sections for energies between 1.44 and 2.15 GeV,GAMMAGAMMA (ADONE),https://inspirehep.net/literature/158474,158474
H1_1994_S2919893,H1 energy flow and charged particle spectra in DIS,H1 (HERA),https://inspirehep.net/literature/372350,372350
H1_1995_I394793,A Study of the Fragmentation of Quarks in ep Collisions at HERA,H1 (HERA),https://inspirehep.net/literature/394793,394793
H1_1995_S3167097,Transverse energy and forward jet production in the low-$x$ regime at H1,H1 (HERA Run I),https://inspirehep.net/literature/396365,396365
H1_1996_I421105,Inclusive D0 and D*+- production in deep inelastic e p scattering at HERA,H1 (HERA),https://inspirehep.net/literature/421105,421105
H1_1996_I422230,Charged particle multiplicities in deep inelastic scattering at HERA,H1 (HERA),https://inspirehep.net/literature/422230,422230
H1_1996_I424463,Transverse momentum spectra of charged particles in DIS (H1 1996),H1 (HERA),https://inspirehep.net/literature/424463,424463
H1_1997_I445116,Evolution of e p fragmentation and multiplicity distributions in the Breit frame,H1 (HERA),https://inspirehep.net/literature/445116,445116
H1_1999_I481112,Measurement of D* meson cross-sections at HERA and determination of the gluon density in the proton using NLO QCD,H1 (HERA),https://inspirehep.net/literature/481112,481112
H1_1999_I504022,Forward pi0 meson production at HERA,H1 (HERA),https://inspirehep.net/literature/504022,504022
H1_2000_S4129130,H1 energy flow in DIS,H1 (HERA),https://inspirehep.net/literature/503947,503947
H1_2002_I561885,Measurement of $D^{*\pm}$ meson production in deep inelastic scattering at HERA,H1 (HERA),https://inspirehep.net/literature/561885,561885
H1_2005_I676166,Measurement of beauty production at HERA using events with muons and jets (H1),H1 (HERA),https://inspirehep.net/literature/676166,676166
H1_2006_I699835,Measurement of Event Shape Variables in Deep-Inelastic Scattering at HERA,H1 (HERA),https://inspirehep.net/literature/699835,699835
H1_2007_I736052,Measurement of inclusive production of D* mesons both with and without dijet production in DIS collisions (H1),H1 (HERA),https://inspirehep.net/literature/736052,736052
H1_2007_I746380,Tests of QCD Factorisation in the diffractive production of dijets in deep-inelastic scattering and photoproduction at HERA,H1 (HERA),https://inspirehep.net/literature/746380,746380
H1_2009_I810046,Strangeness Production at low $Q^2$ in Deep-Inelastic $ep$ Scattering at HERA,H1 (HERA),https://inspirehep.net/literature/810046,810046
H1_2013_I1217865,Charged particle production in deep-inelastic ep scattering at H1,H1 (HERA),https://inspirehep.net/literature/1217865,1217865
H1_2015_I1343110,Diffractive dijets in DIS and photoproduction,H1 (HERA),https://inspirehep.net/literature/1343110,1343110
HERA_2015_I1353667,Combined H1/ZEUS $D^*$ production cross-sections in DIS,H1/ZEUS (HERA),https://inspirehep.net/literature/1353667,1353667
HERA_2015_I1377206,Measurement of sigma_red (F2) of H1 and ZEUS at different beam energies,H1 (HERA),https://inspirehep.net/literature/1377206,1377206
HRS_1985_I201482,Event shapes in $e^+e^-$ collisions at 29 GeV,HRS (PEP),https://inspirehep.net/literature/201482,201482
HRS_1985_I213242,$\phi$ and $D_s^\pm$ spectra at 29 GeV,HRS (PEP),https://inspirehep.net/literature/213242,213242
HRS_1986_I17781,Spectra for $\Lambda^0$ production at 29 GeV,HRS (PEP),https://inspirehep.net/literature/17781,17781
HRS_1986_I18502,Charged Hadron multiplicity at 29 GeV,HRS (PEP),https://inspirehep.net/literature/18502,18502
HRS_1986_I18688,"$f_2(1270)$, $f_0(980)$ and $K_2(1430)^0$ spectra at 29 GeV",HRS (HRS),https://inspirehep.net/literature/18688,18688
HRS_1987_I215848,Hadron Spectra in $e^+e^-$ collisions at 29 GeV,HRS (PEP),https://inspirehep.net/literature/215848,215848
HRS_1987_I250823,$D^{*\pm}$ polarization at 29 GeV,HRS (PEP),https://inspirehep.net/literature/250823,250823
HRS_1988_I23360,Charm meson spectra in $e^+e^-$ collisions at 29 GeV,HRS (PEP),https://inspirehep.net/literature/23360,23360
HRS_1988_I250824,$\eta$ spectrum in $e^+e^-$ collisions at 29 GeV,HRS (PEP),https://inspirehep.net/literature/250824,250824
HRS_1989_I276948,"$\rho^0$, $K^{*0}$ and $K^{*\pm}$ spectra at 29 GeV",HRS (,https://inspirehep.net/literature/276948,276948
HRS_1990_I280958,$K^0$ spectrum in $e^+e^-$ collisions at 29 GeV,HRS (PEP),https://inspirehep.net/literature/280958,280958
HRS_1992_I339573,Spectrum for $\Lambda$ production at 29 GeV,HRS (PEP),https://inspirehep.net/literature/339573,339573
HyperCP_2005_I677384,Measurement of asymmetry in $\Omega^-\to\Lambda^0K^-$,HyperCP (),https://inspirehep.net/literature/677384,677384
JADE_1979_I142874,Charged hadron multiplicity,JADE (PETRA),https://inspirehep.net/literature/142874,142874
JADE_1981_I166363,Spectra for anti-protons and $\bar{\Lambda}^0$ at 34 GeV,JADE (Petra),https://inspirehep.net/literature/166363,166363
JADE_1983_I190818,Hadronic charged multiplicity measurement between 12 and 35 GeV,JADE (PETRA),https://inspirehep.net/literature/190818,190818
JADE_1984_I202784,"Energy-Energy correlation at 14, 22 and 34 GeV",JADE (Petra),https://inspirehep.net/literature/202784,202784
JADE_1984_I202785,Spectrum for $D^{*+}$ production in $e^+e^-$ collisions at $E_{\text{CMS}}=34.4$,JADE (Petra),https://inspirehep.net/literature/202785,202785
JADE_1984_I203145,Spectra of $\rho^0$ and $K^{*\pm}$ in $e^+e^-$ collisions at 35 GeV,JADE (,https://inspirehep.net/literature/203145,203145
JADE_1984_I221004,Spectrum for $D^{*0}$ production in $e^+e^-$ collisions at $E_{\text{CMS}}=34.4$,JADE (Petra),https://inspirehep.net/literature/221004,221004
JADE_1985_I213948,"Photon, $\pi^0$ and $\eta$ spectra in $e^+e^-$ collisions at 14, 22.5 and 34.4 GeV",JADE (Petra),https://inspirehep.net/literature/213948,213948
JADE_1987_I234905,Measurement of $R$ for energies between 12 and 46.47 GeV,JADE (PETRA),https://inspirehep.net/literature/234905,234905
JADE_1990_I282847,"Photon, $\pi^0$ and $\eta$ spectra in $e^+e^-$ collisions at 35 and 44 GeV",JADE (Petra),https://inspirehep.net/literature/282847,282847
JADE_1998_S3612880,"Event shapes for 22, 35 and 44 GeV",JADE (PETRA),https://inspirehep.net/literature/447560,447560
JADE_OPAL_2000_S4300807,Jet rates in $e^+e^-$ at JADE [35--44 GeV] and OPAL [91--189 GeV].,JADE_OPAL (PETRA and LEP),https://inspirehep.net/literature/513337,513337
KEDR_2019_I1673357,Measurement of $R$ between 1.84 and 3.72 GeV,KEDR (VEPP-4M),https://inspirehep.net/literature/1673357,1673357
KLOE2_2014_I1317236,Form factor for the decay $\phi\to\eta e^+e^-$,KLOE2 (DAPHNE),https://inspirehep.net/literature/1317236,1317236
KLOE2_2016_I1416825,Form factor for the decay $\phi\to\pi^0e^+e^-$,KLOE2 (DAPHNE),https://inspirehep.net/literature/1416825,1416825
KLOE2_2016_I1416990,Measurement of the Dalitz plot for $\eta\to\pi^+\pi^-\pi^0$,KLOE2 (DAPHNE),https://inspirehep.net/literature/1416990,1416990
KLOE2_2017_I1634981,Cross section for $e^+e^-\to\pi^+\pi^-$ below 1 GeV,KLOE2 (DAPHNE),https://inspirehep.net/literature/1634981,1634981
KLOE_2002_I585183,Mass spectrum of $\pi^0\pi^0$ in $\phi\to\pi^0\pi^0\gamma$ decays,KLOE (DAPHNE),https://inspirehep.net/literature/585183,585183
KLOE_2005_I655225,Cross section for $e^+e^-\to\pi^+\pi^-$ below 1 GeV,KLOE (DAPHNE),https://inspirehep.net/literature/655225,655225
KLOE_2008_I791841,Cross section for $\pi^+\pi^-2\pi^0$ and $2\pi^0\gamma$ near the $\phi$ mass,KLOE (DAPHNE),https://inspirehep.net/literature/791841,791841
KLOE_2009_I797438,Cross section for $e^+e^-\to\pi^+\pi^-$ below 0.93 GeV,KLOE (DAPHNE),https://inspirehep.net/literature/797438,797438
KLOE_2009_I818106,Mass spectrum of $\eta\pi$ in $\phi\to\eta\pi^0\gamma$ decays,KLOE (DAPHNE),https://inspirehep.net/literature/818106,818106
L3_1990_I298078,Jets Rates using the Jade Algorithm at 91 GeV,L3 (LEP),https://inspirehep.net/literature/298078,298078
L3_1991_I314407,$\pi^0$ and charged particle spectra at 91 GeV,L3 (LEP),https://inspirehep.net/literature/314407,314407
L3_1992_I334954,Event Shapes at LEPI,L3 (LEP),https://inspirehep.net/literature/334954,334954
L3_1992_I336180,Measurement of inclusive eta production in hadronic decays of the Z0,L3 (LEP),https://inspirehep.net/literature/336180,336180
L3_1994_I374698,$\pi^0$ and $\eta$ spectra at 91 GeV,L3 (),https://inspirehep.net/literature/374698,374698
L3_1995_I381046,Production of $B^*$ mesons at LEP1,L3 (LEP),https://inspirehep.net/literature/381046,381046
L3_1997_I427107,$\eta^\prime$ and $\omega$ spectra at 91 GeV,L3 (LEP),https://inspirehep.net/literature/427107,427107
L3_1998_I467929,$\tau$ polarization at LEP1,L3 (LEP),https://inspirehep.net/literature/467929,467929
L3_2004_I645127,$\mu^+\mu^-$ and $\tau^+\tau^-$ production in two photon collisions at LEP,L3 (LEP),https://inspirehep.net/literature/645127,645127
L3_2004_I652683,Jet rates and event shapes at LEP I+II,L3 (LEP I+II),https://inspirehep.net/literature/652683,652683
L3_2004_I661114,Jet production in Photon-Photon collisions at $E_{\text{CMS}}=198$ GeV,L3 (LEP),https://inspirehep.net/literature/661114,661114
L3_2008_I825820,Flavour separated event shapes at 197 GeV,L3 (LEP),https://inspirehep.net/literature/825820,825820
